,setup,map_id,smoke_level,trial_index,rmse,rmse_scale,hallucination_count,hallucination_count_total,hallucination_percent,undetected_count,undetected_count_total,undetected_percent,num_clusters,number_disparity,latency_fusion,latency_inference
365,FUSION,7,2,5,0.4379910706491301,28.86186232005359,8456,16041,0.5271491802256717,1588,14720,0.1078804347826087,63,195272,0.3387527392645577,0.3045465642898453
366,FUSION,7,2,3,0.43170908544421843,28.495421325822686,9757,18897,0.516325342646981,1792,14720,0.12173913043478261,78,194781,0.33532649000467735,0.3047733636821514
367,FUSION,7,2,1,0.4282818807808359,28.16193229832452,9292,18198,0.5106055610506649,1726,14720,0.11725543478260869,82,193987,0.33706655448009865,0.30469642331611974
368,FUSION,7,2,9,0.4309609098958658,28.750366670020462,9994,18973,0.5267485373952459,1800,14720,0.12228260869565218,51,196268,0.3308606643582926,0.30466750219979827
369,FUSION,7,2,0,0.42305386956935476,30.499916760389855,9479,17828,0.53169172088849,1920,14720,0.13043478260869565,64,193858,0.339566755119653,0.30520258981041115
370,FUSION,7,2,14,0.428367783295584,33.14904935900358,10357,18961,0.5462264648489004,1596,14720,0.10842391304347826,77,194530,0.33831792832729096,0.30468838859752845
371,FUSION,7,1,7,0.38594504096616694,25.850537989241474,7919,19925,0.3974404015056462,1793,14720,0.1218070652173913,77,248226,0.364342773720168,0.30469538313160227
372,FUSION,7,1,4,0.3679523062149448,31.611507218324178,7361,18681,0.39403672180290134,1889,14720,0.1283288043478261,69,245652,0.3865882216825256,0.3191500459898125
373,FUSION,7,1,5,0.3825151811852103,28.520000213656346,6606,19256,0.343061902783548,1078,14720,0.07323369565217391,67,245775,0.364418468804195,0.3080528856960873
374,FUSION,7,1,13,0.3854869155213455,30.99323676162709,9013,21669,0.41593982186533757,1517,14720,0.1030570652173913,79,245836,0.35582797019283263,0.30525471019784234
375,FUSION,7,1,1,0.3828473172135574,29.20265510961443,7820,19779,0.3953688255220183,1579,14720,0.10726902173913043,74,247323,0.37810470354940795,0.30583360383411046
376,FUSION,7,1,10,0.37195786022482513,31.137663298686284,7434,19643,0.3784554294150588,1689,14720,0.11474184782608696,69,246527,0.3570977900479291,0.30470355485966416
377,FUSION,7,1,6,0.3892253219464604,29.917833662183963,8405,20311,0.41381517404362167,1761,14720,0.11963315217391304,79,246509,0.36476166498608165,0.3074432629790106
378,FUSION,7,1,9,0.3385442840953068,32.14032487311456,2979,7224,0.412375415282392,8562,14720,0.5816576086956522,39,246137,0.36182377239311236,0.30494421902316127
379,FUSION,7,1,2,0.40789744888162394,28.22718239640261,8773,20215,0.43398466485283205,2205,14720,0.14979619565217392,53,247221,0.36573584701703943,0.30685711450640046
380,FUSION,7,1,12,0.3902574767677512,31.35029116322533,8851,21635,0.40910561590016176,1716,14720,0.11657608695652173,58,246216,0.35833882881423174,0.30309138196455265
381,FUSION,7,1,0,0.38407958803640924,25.412837977125253,7624,19014,0.40096770800462816,1362,14720,0.09252717391304348,76,246737,0.3671812669219213,0.3072217803856859
382,FUSION,7,1,8,0.38855549151158375,30.71327925612084,6268,15049,0.41650608013821516,3571,14720,0.24259510869565218,63,246529,0.35444840871955297,0.30720414191295936
383,FUSION,7,1,3,0.3761512608437027,27.015166360175066,8385,20418,0.4106670584778137,1755,14720,0.11922554347826086,84,247342,0.41410746978229174,0.32978516902090604
384,FUSION,7,1,11,0.3765376066069539,26.815199629485303,7468,19896,0.37535182951347007,1499,14720,0.10183423913043478,84,246076,0.35466814578322414,0.30516870491968917
385,FUSION,7,0,9,0.36745683247757377,31.104437487580803,8469,19554,0.43310831543418227,1208,14720,0.08206521739130435,72,261488,0.37023489877186516,0.3069251764868425
386,FUSION,7,0,14,0.49774644349183744,14.902425913584668,239,429,0.5571095571095571,13943,14720,0.9472146739130435,8,261128,0.37139914301504573,0.3076988131353343
387,FUSION,7,0,13,0.37298741151633574,31.433689114243602,8086,22297,0.362649683813966,2249,14720,0.15278532608695652,69,261970,0.386144056574039,0.30770297633629673
388,FUSION,7,0,10,0.3584882238793067,30.715522751050838,7482,21279,0.3516142675877626,2083,14720,0.14150815217391305,72,261341,0.3692948511107469,0.3044720532325817
389,FUSION,7,0,1,0.34680517320217674,25.805112864942984,5624,19158,0.29355882659985383,1354,14720,0.09198369565217392,81,261387,0.3523992024585711,0.3052339994656464
390,FUSION,7,0,11,0.3872987224131305,30.86969547891347,9563,23213,0.41196743204239006,1354,14720,0.09198369565217392,64,261308,0.3732738547828208,0.30689790129216565
391,FUSION,7,0,7,0.3502002400103619,30.07302165602425,5932,20023,0.29625930180292664,1661,14720,0.11283967391304348,80,260811,0.35628657818529313,0.30472138381672065
392,FUSION,7,0,2,0.35080405946080206,29.091794522589396,6948,21018,0.3305737938909506,1964,14720,0.13342391304347825,80,261098,0.35258584973012824,0.30560177466100896
393,FUSION,7,0,6,0.369482817225015,28.599135932810476,6734,20980,0.3209723546234509,1384,14720,0.09402173913043478,64,261031,0.35739653640323216,0.3054056934123683
394,FUSION,7,0,0,0.36235280993907254,29.10186486417084,6450,20129,0.3204332058224452,1945,14720,0.13213315217391305,88,261674,0.3539365791247792,0.30496897455688754
395,FUSION,7,0,4,0.3515880135925434,31.220126051264998,6212,20008,0.31047580967612953,2010,14720,0.13654891304347827,70,260731,0.35297719554136725,0.3049173647966251
396,FUSION,7,0,5,0.35591503869747604,25.703453999470316,6644,20681,0.3212610608771336,1708,14720,0.11603260869565217,73,261115,0.35141194330887465,0.3051244032751654
397,FUSION,7,0,12,0.3300021332322971,37.25968251648899,1041,2202,0.47275204359673023,12244,14720,0.8317934782608696,19,262178,0.3822061503229062,0.3067312558887412
398,FUSION,7,0,8,0.35658838547708266,25.613843352668223,6288,20217,0.31102537468467134,2312,14720,0.15706521739130436,58,261204,0.3517927826442891,0.3051636116732859
399,FUSION,7,0,3,0.3661012786957881,21.274011552084623,6010,17280,0.34780092592592593,2989,14720,0.2030570652173913,62,261356,0.3549054366507404,0.3049631914813363
400,FUSION,7,3,9,0.457272489881693,27.303062309139516,7840,14147,0.5541810984661059,2208,14720,0.15,92,163654,0.32907471548620065,0.3039117745914318
401,FUSION,7,3,4,0.458583048158706,25.60951628769362,9038,15521,0.582307840989627,2107,14720,0.14313858695652174,73,163713,0.3300606494820155,0.3048760118508083
402,FUSION,7,3,7,0.47814483259964735,27.32801394022968,10163,16549,0.6141156565351381,3178,14720,0.21589673913043478,65,163884,0.32924561570578803,0.3045601554248695
403,FUSION,7,3,6,0.4547278240721815,26.308890189923595,9052,15578,0.581075876235717,2150,14720,0.14605978260869565,73,163174,0.326928800046839,0.30444635344140325
404,FUSION,7,3,10,0.45697166562137,29.551786236730564,9105,15145,0.6011885110597557,2124,14720,0.14429347826086958,77,163906,0.3287224974011591,0.3047429279008454
405,FUSION,7,3,5,0.45261114462013197,29.964577054847638,7817,14190,0.5508809020436928,2222,14720,0.15095108695652174,71,164418,0.32558325090458695,0.30477417001618146
406,FUSION,7,3,14,0.45640626164863524,28.94799035558897,9732,16551,0.5880007250317202,2111,14720,0.14341032608695653,68,163809,0.3295947458867296,0.3044767446506166
407,FUSION,7,3,11,0.44279352658142457,29.024993519998517,8867,15897,0.5577781971441153,2184,14720,0.1483695652173913,73,163804,0.33084624046076605,0.3045399621680931
408,FUSION,7,3,13,0.47492215621494144,32.92303156803298,9106,15698,0.5800738947636641,2333,14720,0.15849184782608697,61,162285,0.3344475740118872,0.30293245778329836
409,FUSION,7,3,12,0.4555838499672808,26.92643467835799,8266,14571,0.5672911948390639,2079,14720,0.14123641304347825,71,164546,0.3260857440028857,0.3048388144583873
410,FUSION,7,3,2,0.45747677404105225,33.95331963000986,9326,16183,0.5762837545572514,2044,14720,0.1388586956521739,76,163241,0.32609399359482727,0.3047159914622643
411,FUSION,7,3,8,0.45399423270490774,30.652554171619954,8673,14964,0.5795910184442662,1928,14720,0.1309782608695652,74,162832,0.32660345010146924,0.3044114497463399
412,FUSION,7,3,1,0.4471269469766368,27.379633820819084,9480,16240,0.583743842364532,1822,14720,0.12377717391304348,59,162636,0.32521047707442396,0.30470224188815626
413,FUSION,7,3,3,0.4645956975146349,31.792808599009543,8411,13955,0.6027230383375134,4243,14720,0.28824728260869564,56,164870,0.32849831712394156,0.30491399470306885
414,FUSION,7,3,0,0.4416719245473443,24.924301808076642,8246,14418,0.5719239839090027,2418,14720,0.16426630434782608,72,164547,0.33306300473717726,0.30440227121973235
415,STEREO,7,2,12,0.24697060447421498,21.126870909213487,3074,11167,0.2752753649144802,4998,14720,0.3395380434782609,46,187191,,
416,STEREO,7,2,10,0.25760198011300967,26.8034621513495,3323,11525,0.2883297180043384,4658,14720,0.31644021739130435,50,187773,,
417,STEREO,7,2,1,0.24840770205846588,25.98728051261782,3225,10822,0.29800406579190536,4789,14720,0.32533967391304347,50,187533,,
418,STEREO,7,2,13,0.23793513290491441,26.610638787597022,2885,10704,0.2695254110612855,4615,14720,0.31351902173913043,46,187971,,
419,STEREO,7,2,14,0.2439471548905068,20.495054089573962,3112,10997,0.2829862689824498,4715,14720,0.3203125,47,187511,,
420,STEREO,7,2,5,0.23580941361183166,27.60902573983554,2794,10900,0.2563302752293578,4535,14720,0.30808423913043476,46,187283,,
421,STEREO,7,2,6,0.26592452327678623,25.555117442016723,2786,10754,0.2590663938999442,4736,14720,0.3217391304347826,50,188051,,
422,STEREO,7,2,9,0.25378312386265045,23.664131222212678,3203,11131,0.287754918695535,4573,14720,0.3106657608695652,58,187560,,
423,STEREO,7,2,0,0.2378460991021059,17.824469565772887,2863,10526,0.2719931597947938,4787,14720,0.3252038043478261,46,187905,,
424,STEREO,7,2,11,0.2147944753781123,27.075499283634997,3424,10909,0.3138692822440187,4452,14720,0.30244565217391306,43,187352,,
425,STEREO,7,2,2,0.26531923902966714,24.454998750051544,2872,11282,0.254564793476334,4358,14720,0.29605978260869564,45,187387,,
426,STEREO,7,2,4,0.2369551403586002,24.277227268444637,3098,10935,0.28331047096479195,4933,14720,0.33512228260869564,43,188020,,
427,STEREO,7,2,7,0.22872840162004154,23.382436812581634,3168,10909,0.2904024200201668,4791,14720,0.32547554347826085,45,187330,,
428,STEREO,7,2,8,0.24179877562682334,19.615080200422977,3034,10538,0.2879104194344278,4747,14720,0.32248641304347825,45,188248,,
429,STEREO,7,1,4,0.22870193499457991,25.320663978080336,3008,18872,0.15938957185247987,1184,14720,0.08043478260869565,66,243062,,
430,STEREO,7,1,13,0.24538845635089399,22.526273023583236,2682,18802,0.14264439953196467,1632,14720,0.1108695652173913,60,242777,,
431,STEREO,7,1,6,0.23738963866153315,24.059910728916506,3128,19433,0.1609633098337879,1337,14720,0.09082880434782609,57,243449,,
432,STEREO,7,1,1,0.23907163091624836,23.04177366471604,2818,18587,0.15161134126002043,1312,14720,0.0891304347826087,57,242761,,
433,STEREO,7,1,7,0.230501382644185,29.289517901137277,2481,18684,0.1327874116891458,1254,14720,0.08519021739130435,63,242402,,
434,STEREO,7,1,10,0.24100701487336776,23.34740390351633,3644,19295,0.1888572168955688,1249,14720,0.08485054347826088,65,242335,,
435,STEREO,7,1,3,0.22227297404923804,22.56870382810777,2623,18471,0.14200638839261545,1397,14720,0.09490489130434783,55,243065,,
436,STEREO,7,1,12,0.23961149605172802,24.90323978271413,2479,18670,0.1327798607391537,1198,14720,0.08138586956521739,65,242939,,
437,STEREO,7,1,0,0.2220407369191957,27.330253199892976,2347,18178,0.12911211354384422,1317,14720,0.08947010869565217,60,242638,,
438,STEREO,7,1,2,0.22876663118393767,23.03912968391717,2191,17691,0.12384828443841502,1221,14720,0.0829483695652174,57,241922,,
439,STEREO,7,1,9,0.2392266577972811,20.21218276167462,2994,18945,0.15803642121931907,1247,14720,0.08471467391304348,67,241903,,
440,STEREO,7,1,8,0.22546571149346423,23.264389445123726,2982,19011,0.15685655673031404,1335,14720,0.09069293478260869,66,242658,,
441,STEREO,7,1,14,0.2291388184478465,23.44427969636076,3008,18922,0.15896839657541487,1336,14720,0.0907608695652174,61,242629,,
442,STEREO,7,1,5,0.23063963705426146,22.129944407356305,2386,17919,0.13315475193928233,1150,14720,0.078125,73,243476,,
443,STEREO,7,1,11,0.23756563971839942,18.132985167371356,3154,19644,0.16055793117491346,1285,14720,0.08729619565217392,60,242439,,
444,STEREO,7,0,3,0.23636550222284974,22.008621514795138,2794,23796,0.11741469154479744,939,14720,0.06379076086956521,71,259975,,
445,STEREO,7,0,12,0.22972859594252198,22.376178786660695,2668,24065,0.11086640349054644,1137,14720,0.07724184782608695,59,260390,,
446,STEREO,7,0,9,0.2438910293764584,21.191309448406674,2915,24031,0.12130165203279097,987,14720,0.06705163043478261,63,259644,,
447,STEREO,7,0,13,0.2422908538954072,24.916695628217514,3284,24250,0.13542268041237113,1040,14720,0.07065217391304347,55,261177,,
448,STEREO,7,0,1,0.24647779315368235,24.60193245997343,3066,24739,0.12393386959860948,947,14720,0.06433423913043479,57,260295,,
449,STEREO,7,0,7,0.24383017137983312,18.223039766331187,3991,25314,0.157659792999921,1087,14720,0.07384510869565217,54,259405,,
450,STEREO,7,0,10,0.23995901819485135,22.915668705683,3125,24021,0.13009450064526873,1175,14720,0.07982336956521739,57,260089,,
451,STEREO,7,0,5,0.25732667641201606,23.920751470942157,2610,24102,0.10828976848394324,1041,14720,0.07072010869565218,49,260499,,
452,STEREO,7,0,14,0.2346390727471647,21.934977695523568,2643,23998,0.11013417784815402,1028,14720,0.06983695652173913,56,259929,,
453,STEREO,7,0,8,0.24283576587415853,21.685077122383866,2489,23621,0.10537233817365903,1053,14720,0.07153532608695652,60,259782,,
454,STEREO,7,0,4,0.25624059508331154,18.19677612378691,3487,25164,0.13857097440788427,1117,14720,0.07588315217391305,49,259616,,
455,STEREO,7,0,11,0.2429271322577512,19.966167179972466,2700,24044,0.11229412743303943,1239,14720,0.08417119565217392,58,260027,,
456,STEREO,7,0,0,0.25319449710848557,22.45545076701828,1874,23288,0.08047062864994847,1100,14720,0.07472826086956522,46,259419,,
457,STEREO,7,0,6,0.22400647772287505,23.021797083141628,2513,23549,0.10671366087731964,967,14720,0.0656929347826087,64,260136,,
458,STEREO,7,0,2,0.2514348687961743,20.914609994485126,3488,25546,0.13653800986455805,1199,14720,0.08145380434782609,55,260516,,
459,STEREO,7,3,11,0.2636590429613439,18.636834185383055,4897,10075,0.4860545905707196,7098,14720,0.48220108695652175,47,157742,,
460,STEREO,7,3,12,0.27461969616862036,20.941927082842483,4710,9410,0.5005313496280552,7307,14720,0.4963994565217391,37,157736,,
461,STEREO,7,3,13,0.3050836979897353,22.4167407268044,5188,10512,0.493531202435312,6800,14720,0.46195652173913043,41,157319,,
462,STEREO,7,3,14,0.27256389657746016,22.079498763182325,4728,9581,0.4934766725811502,7522,14720,0.5110054347826087,39,158195,,
463,STEREO,7,3,2,0.30828469857984575,20.80205428891976,4414,9588,0.4603671255736337,7112,14720,0.4831521739130435,45,157548,,
464,STEREO,7,3,8,0.268885929785727,23.167179039569255,4936,10218,0.4830690937561167,7071,14720,0.48036684782608696,48,157095,,
465,STEREO,7,3,5,0.28511093641708574,22.563415385578182,4879,10037,0.48610142472850454,6942,14720,0.4716032608695652,45,157386,,
466,STEREO,7,3,3,0.27883726425398137,24.459589951171893,4917,9848,0.49928919577579206,7136,14720,0.48478260869565215,47,157567,,
467,STEREO,7,3,9,0.2903976088238671,23.728161072502463,4860,10037,0.48420842881339043,6945,14720,0.4718070652173913,42,157691,,
468,STEREO,7,3,0,0.27396084111464664,23.384792328185355,4594,9655,0.47581563956499223,6961,14720,0.4728940217391304,43,157959,,
469,STEREO,7,3,7,0.32002613462097357,20.37797979390108,5057,10418,0.48540986753695525,7442,14720,0.5055706521739131,36,157695,,
470,STEREO,7,3,1,0.282522290174212,22.079363958526507,4447,9680,0.459400826446281,6866,14720,0.46644021739130437,40,157882,,
471,STEREO,7,3,6,0.2956937313848255,21.092527018031518,4838,9806,0.49337140526208445,7167,14720,0.48688858695652176,46,157790,,
472,STEREO,7,3,4,0.29007985472859293,23.63383278319087,4569,9475,0.4822163588390501,7436,14720,0.5051630434782609,36,157619,,
473,STEREO,7,3,10,0.27444213220947167,21.19866316609282,4288,9365,0.4578750667378537,6813,14720,0.4628396739130435,41,157957,,
474,FUSION,3,2,7,0.3869713180695867,22.485944748581666,7604,25680,0.2961059190031153,4791,30910,0.15499838240051764,32,194314,0.3477028504306195,0.30490268988539615
475,FUSION,3,2,12,0.397198912881805,18.454944215621193,8470,27392,0.3092143691588785,4567,30910,0.14775153671950825,36,193825,0.3478321314208476,0.30503645037457705
476,FUSION,3,2,13,0.41670761679421,20.33220277801746,5185,15304,0.3388003136434919,12814,30910,0.4145583953413135,20,201843,0.3548317964117783,0.31490896687363135
477,FUSION,3,2,0,0.3852987006168589,18.67071761323544,7033,24445,0.2877070975659644,4428,30910,0.14325461015852475,27,193821,0.3520251095058426,0.3049021171918999
478,FUSION,3,2,3,0.3942875125851662,20.991471901730176,8004,24370,0.3284366023799754,5069,30910,0.16399223552248463,28,194524,0.35462898206710813,0.3053612311852168
479,FUSION,3,2,4,0.3922675458147603,17.804758703333967,8419,26364,0.31933697466241845,5180,30910,0.16758330637334196,35,194340,0.3482767671507442,0.30564912433928065
480,FUSION,3,2,1,0.3939105363257865,17.436003147776177,8111,26192,0.3096747098350641,5142,30910,0.16635393076674215,40,193749,0.3523176859340677,0.3052464236589121
481,FUSION,3,2,14,0.38127442276883877,15.31602779465403,7696,25621,0.3003785956832286,4855,30910,0.15706890973794888,32,194164,0.3503396664212344,0.30479547974373783
482,FUSION,3,2,6,0.3915350677216297,16.678147785852822,8018,26323,0.3046005394521901,4411,30910,0.14270462633451958,28,195406,0.3530573352407377,0.30514876947140324
483,FUSION,3,2,2,0.3849702652822578,12.162979061682595,7540,24791,0.30414263240692185,4195,30910,0.1357165965706891,29,194960,0.35435514912374133,0.30492690310638115
484,FUSION,3,2,5,0.3937155754860014,18.759423503354665,9577,29900,0.3203010033444816,4799,30910,0.15525719831769655,30,194689,0.35576460022247863,0.30509238966452906
485,FUSION,3,2,10,0.39252624175595024,20.959770106393787,7277,23601,0.3083343926104826,5368,30910,0.17366548042704627,33,194026,0.35009071091075,0.3052599813935062
486,FUSION,3,2,8,0.3692571084550105,18.88021515046626,7780,26482,0.2937844573672683,4721,30910,0.1527337431252022,29,194324,0.34795133443799753,0.3048022450931067
487,FUSION,3,2,9,0.3958496671054665,14.687806645172664,8384,25902,0.3236815689908115,4813,30910,0.15571012617275962,25,194674,0.34327370268793095,0.3053668726634938
488,FUSION,3,2,11,0.3888371107302746,18.02127542598903,8552,26686,0.3204676609458143,4487,30910,0.14516337754771919,37,194076,0.3481126126554823,0.3049211009856193
489,FUSION,3,1,7,0.35126902088297385,17.3401888667247,4818,21788,0.22113089774187628,6162,30910,0.19935296020705273,44,265460,0.36297755856667796,0.30657434927049737
490,FUSION,3,1,0,0.3457333150504973,14.015612559990405,5901,27112,0.21765269991147831,4374,30910,0.14150760271756713,46,263589,0.3677689079919462,0.30468323294239763
491,FUSION,3,1,1,0.3396564396163039,15.396906136550122,6236,26636,0.2341192371226911,4187,30910,0.1354577806535102,35,264334,0.36795363856549085,0.30578118459931736
492,FUSION,3,1,10,0.34885384205456776,15.3269287887411,6524,27547,0.23683159690710423,4110,30910,0.1329666774506632,43,264050,0.3754247974466394,0.30510766603613415
493,FUSION,3,1,2,0.33581364230184896,13.838415237099836,5080,25298,0.20080638785674756,3745,30910,0.12115820122937561,49,264058,0.370411783955586,0.30532411937820364
494,FUSION,3,1,8,0.3449903507325924,14.429267053036721,6077,26530,0.22906143987938182,4056,30910,0.1312196700097056,33,264337,0.3724646879605242,0.3058149427509226
495,FUSION,3,1,13,0.36271039414081635,10.769105801229605,4800,19423,0.247129691602739,8950,30910,0.28955030734390164,44,264267,0.3764413957955416,0.3053331349463592
496,FUSION,3,1,3,0.34208460271115476,15.463245845029185,5695,25807,0.22067656062308677,3696,30910,0.1195729537366548,41,263777,0.37317543187728064,0.30516818035089655
497,FUSION,3,1,6,0.34366308242506,13.532155915288493,5632,26497,0.21255236441861342,3527,30910,0.1141054674862504,53,263979,0.3653034915884786,0.30572621401014
498,FUSION,3,1,4,0.3403026053305164,19.518226814537677,5220,25527,0.204489364202609,3822,30910,0.12364930443222258,46,264011,0.3786361054564566,0.3054988385273607
499,FUSION,3,1,5,0.37320151679298524,15.229421817288051,7715,27035,0.2853708156093952,5532,30910,0.17897120672921385,48,264021,0.37202367025748045,0.30546925319138396
500,FUSION,3,1,9,0.3472123666268627,18.245671473826487,6357,27097,0.2346016164151013,3953,30910,0.1278874150760272,51,263679,0.3802007300184932,0.30527563560249776
501,FUSION,3,1,11,0.33979657979713346,14.449029437882821,5978,26296,0.2273349558868269,4564,30910,0.14765448075056617,43,263720,0.3682326852316428,0.305709450063085
502,FUSION,3,1,14,0.35095222440096757,21.433646359565696,5642,26308,0.2144594800060818,4093,30910,0.13241669362665803,47,264140,0.3705707850750213,0.30562979884314057
503,FUSION,3,1,12,0.3432542259192789,17.54278565823872,6012,26413,0.22761518949002385,4017,30910,0.12995794241345843,46,264393,0.37679089458538545,0.3048865847388818
504,FUSION,3,0,0,0.3337235069244152,16.00646925494315,6421,29836,0.2152098136479421,4011,30910,0.12976383047557424,66,276344,0.3766959435244665,0.30568683820261827
505,FUSION,3,0,7,0.32736891525905704,13.932956900134622,6305,28978,0.21757885292290705,3703,30910,0.11979941766418635,63,276133,0.38338996448238627,0.30527764025325416
506,FUSION,3,0,12,0.330255522018657,13.67821831901446,5812,29079,0.1998693215034905,4306,30910,0.13930766742154643,64,276119,0.38966072998528156,0.30310013198608426
507,FUSION,3,0,9,0.3310749277384783,16.01839422619954,5693,28867,0.19721481276197733,4292,30910,0.13885473956648334,40,276363,0.3895529961847997,0.3059354303416737
508,FUSION,3,0,3,0.3187094330246445,16.86521733557406,4579,27185,0.16843847710134266,3783,30910,0.12238757683597541,52,276075,0.3814767344023592,0.3064479679577294
509,FUSION,3,0,2,0.3249136854513074,13.265885937169294,4733,27612,0.17141098073301464,4301,30910,0.1391459074733096,57,276265,0.37947594564569515,0.3061820256797517
510,FUSION,3,0,10,0.31958569643967893,15.795594517192797,5882,28573,0.2058586777727225,4209,30910,0.1361695244257522,56,276194,0.3823875258875022,0.3059169399625171
511,FUSION,3,0,6,0.3256102793569864,15.33467000164881,6089,29032,0.20973408652521355,3600,30910,0.11646716273050793,61,276229,0.37163305957362336,0.30530037313160663
512,FUSION,3,0,14,0.338199033567005,19.20977531000887,2373,16001,0.1483032310480595,11197,30910,0.36224522808152704,56,276346,0.39788871956727856,0.30594528096664975
513,FUSION,3,0,5,0.3261129884969639,12.203330265048281,5429,27902,0.19457386567271162,3743,30910,0.12109349725008088,61,275957,0.37150937240744464,0.306013814940965
514,FUSION,3,0,4,0.2525884572293982,15.873020095448181,357,3737,0.09553117473909553,20408,30910,0.6602394047233905,38,276118,0.3746835956230909,0.3058990650826767
515,FUSION,3,0,1,0.32432489239848605,12.844508644576205,5236,26965,0.1941776376784721,4338,30910,0.14034293109026205,63,276129,0.37940799220998017,0.3050944056562198
516,FUSION,3,0,8,0.3442010691331055,12.337030914654587,6937,30460,0.22774130006565987,3937,30910,0.12736978324166937,57,276117,0.38141407671795097,0.3046731442929953
517,FUSION,3,0,13,0.326902397841006,14.270573986644383,5294,28348,0.18675038803442923,3980,30910,0.12876091879650597,67,276142,0.3854090605093085,0.30573195864178593
518,FUSION,3,0,11,0.33941379002598876,12.556084728646052,7026,29404,0.23894708202965584,4685,30910,0.1515690714978971,62,276165,0.3905230078909774,0.30593259378772913
519,FUSION,3,3,14,0.3857899268746779,20.207730047497044,5091,17405,0.29250215455328926,5422,30910,0.17541248786800387,39,153655,0.33129889928309064,0.3049012379510999
520,FUSION,3,3,11,0.4476848979193307,1.5778100906360648,66170,153213,0.4318824120668612,1860,30910,0.06017470074409576,4,160268,0.5840400602711484,0.5462441014582277
521,FUSION,3,3,2,0.3872531914417406,18.32666408797849,6172,18262,0.3379695542656883,5020,30910,0.16240698802976383,39,154087,0.3325353024827407,0.3046710571982941
522,FUSION,3,3,13,0.397152555341486,21.204359863619143,5935,17619,0.33685226176286964,5097,30910,0.16489809123261082,44,154666,0.3343838295846615,0.30524153458984876
523,FUSION,3,3,10,0.39478915455142527,19.438142802952402,5570,16841,0.33074045484234904,5191,30910,0.16793917825946295,42,153252,0.33533872424542116,0.3052635744803949
524,FUSION,3,3,9,0.39674862338437006,20.458575451549393,5778,17498,0.33020916676191564,5035,30910,0.16289226787447428,39,154737,0.3325677086890974,0.3049080661936044
525,FUSION,3,3,6,0.38753063877208643,22.178423133347692,6150,16441,0.3740648379052369,6086,30910,0.19689420899385313,40,155072,0.34307106612786387,0.30273090841624656
526,FUSION,3,3,5,0.3894179751507491,20.56679651147569,5728,16854,0.33985997389343775,5921,30910,0.19155613070203817,31,153878,0.331101039767154,0.30524838140079597
527,FUSION,3,3,0,0.395988059028208,21.76593962770565,5289,15994,0.3306865074402901,5801,30910,0.18767389194435458,38,154893,0.33280672460920313,0.305251972356132
528,FUSION,3,3,4,0.39192280063458396,18.727785617667436,6053,17388,0.34811364159190245,5548,30910,0.17948883856357167,32,153903,0.32939435532649025,0.3052596785656413
529,FUSION,3,3,7,0.3977108615832162,15.828959676925514,6264,17144,0.36537564162389174,5434,30910,0.17580071174377224,39,154932,0.3355254957701886,0.3022540208888733
530,FUSION,3,3,1,0.40155210898345983,21.40713506922401,6411,18307,0.3501939148959414,6060,30910,0.19605305726302166,27,154601,0.3309285184572748,0.3051015802381781
531,FUSION,3,3,8,0.39916925202921605,21.284216425756153,3341,11070,0.301806684733514,13841,30910,0.4477838887091556,31,153167,0.3335575444869673,0.3052561548476471
532,FUSION,3,3,12,0.3896673789722993,15.319762770533409,6226,17404,0.35773385428637094,4842,30910,0.15664833387253316,50,154213,0.3341457794390605,0.3042983495555243
533,FUSION,3,3,3,0.3921956376911206,21.240336029090233,5784,17299,0.3343545869703451,5827,30910,0.188515043675186,41,155046,0.33576565450339607,0.3048123601274937
534,STEREO,3,2,11,0.1871813285933799,16.807860604431344,319,10951,0.029129759839284085,11751,30910,0.3801682303461663,67,188125,,
535,STEREO,3,2,2,0.1721421857158728,19.133495179287166,268,11044,0.02426657008330315,11595,30910,0.3751213199611776,68,188267,,
536,STEREO,3,2,12,0.1968547096517839,18.702543276754696,295,11319,0.02606237300114851,12491,30910,0.40410870268521515,60,188052,,
537,STEREO,3,2,13,0.1709334270036925,20.77023094076856,96,10778,0.008907032844683615,12288,30910,0.39754124878680036,55,188251,,
538,STEREO,3,2,8,0.1724704132339049,17.673287409825253,204,11250,0.018133333333333335,12023,30910,0.3889679715302491,65,187683,,
539,STEREO,3,2,7,0.19414859716263624,20.936440597285987,297,11293,0.02629947755246613,11611,30910,0.3756389517955354,59,188132,,
540,STEREO,3,2,9,0.17981751503693277,19.613537144326397,207,11173,0.018526805692293924,13022,30910,0.42128760918796504,54,188303,,
541,STEREO,3,2,0,0.18779275826859354,20.315500572790494,80,11669,0.0068557717028022965,12386,30910,0.400711743772242,54,188012,,
542,STEREO,3,2,1,0.15228865079360224,15.81842102789548,87,10966,0.00793361298559183,11642,30910,0.3766418634746037,65,187999,,
543,STEREO,3,2,14,0.17377470764797967,17.42227960184616,151,11129,0.013568155270015276,11795,30910,0.3815917178906503,65,187897,,
544,STEREO,3,2,3,0.1696583412519762,18.369115023043936,123,10876,0.011309304891504229,11460,30910,0.37075380135878355,62,187990,,
545,STEREO,3,2,10,0.17853304167668224,20.387672659093624,167,11531,0.014482698811898361,11500,30910,0.3720478809446781,57,188011,,
546,STEREO,3,2,5,0.1749058302414484,16.380516852523762,144,10676,0.013488197826901461,11856,30910,0.38356518925913946,56,188224,,
